UUID Solr;UUID Elastic;UUID Manticore;Wszystkie;Wszystkie (bez duplikatów);Relewantny globalnie;Rel w Solr;Rel w Elast;Rel W Mant;;TP Solr;FP Solr;FN Solr;TN Solr;;TP Elastic;FP Elastic;FN Elastic;TN Elastic;;TP Manticore;FP Manti;FN Manti;TN Manti;;;;;;;;;;
;;; 5d5cdae1a294f0fb6c9ba2b9331664f3217966c8; 29b551353b242004fc10b696134b0c602d0a5960;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; c48a98aadd90e63e08dbe1611b47d5ff1264fb9a; 4557d035ec953a1d3bb67422051c337a9d716e1f;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 44477189df2b0a6f8ac49f96e19ed7c0739e1488; 8059b0ae332b23468f22ce101eecc3a8ae09e56d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 04cdaf9702f0eb2e1e01448b169b55dfaac481c7; 9c3e8b9e9387a7ae45dcee0c8e5b2210a8e1a8c7;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 1c0e98b46c8e36f2deea58c1550bfb89ec79b59d; dfdf78f249ff74caf0c9f3483ce06e43c0beb23e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 290b7a185cafe96d31f3d72ab4b34ee420b0bdff; e9afcbe0d8be6f07cc00c5b7e65fe491d4e0b01d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 592ebfc25bcdf70b1a07f5fb4f4c35c483de3c80; 21fbc37dbf84bf6ba3730b0b12fc5c63b0c4adb2;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 10d9e119b0b70106ee0d044e71d57f0bb887f539; 02b2f801b86f8d61226cbda97cfe399409a309ba;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; b2c9ea8e5732f6c47366cad076f11f1afff4f9de; f0d4e357c60e1c9b2b9c782057c73efb4636a5db;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; d3798f818485b84745580c7b8b28baffa0a6d9bf; 443defac10c6c6e9051ce56e8c57484a8abbda1b;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; f727afb020925ba46caf39589c2fcaf49221665f; 36d4c6d6088b4a4e9da97600a461b23df6d29929;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 30741563ac8afcdfe962b963b04c3d4507695e59; 42a0f2ca7657e00d704afd858e6112d8455c5643;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 99945b13ac288c6cb7116e0ed40d0025b34b3047; c9910c83abeb4e84b172b4f78c7c4a1e31e54612;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 0e6bb4b5cfa37da86d6746014a81c8eefe39b6ca; 25bb703663eb9781a0328dc496728c8bf48ac5af;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 106dd5980f581cb306efe37f5e12fedd4a9db046; 40895f2375b529587a9cd83f3f2cc6a509c0abfd;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 1fa7ee0cae8f38e5baeb7bcdc6ed7028f1c494e2; 606c3cfc744c264f6def50d47ad920f993ae5f76;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; a1bb3204c29f9d2e7789e0bbe2c7d1c37bbc9768; de6160fed6342b88b760519cdd52641d415b9614;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; a447ae19bdbd839dce9342cec0355341322b120a; ca7048d2b366fdbc12d2bbdc3d328e61bf3483a1;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; dbca7554b1ec1a38b2927bed6199d3a9bfb5769a; 329a942a274a6cb9179a0d313ce65f17f77bef90;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 7951779eaac6175391e7505ff9752e76ad812ba9; eb71c1dfa915b60c7d1e7a4266b2a2d5a23064c5;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 411a24f03a239a8efe232fa4b78cb12d33eea1a2; 2c6382f2cfaa927a7a44efe70be268c9b5ebc676;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 5e366ebc2c206bf281663d4ae86577370592b3e3; f2dd57651a4f0299d9932e3b0f9466a1de7e7ae8;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; c06a2c6c7c53642c2537bf139cf24d75372b0732; f1c4b81d02ee3c01b8ad5b61c4995ab092113ac2;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; efb1f184874121d4ecf534df980490869ad0fd45; 7a17bbb3a8dfc3d47dd4e84b2b49dc2ede10ebbc;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 4bb0bcf1e1c85cd404f9a467c63fbcdf1908a3d5; f793d4c5991b2851cdca4ad61d6ff2f0e0830712;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 66ef4b935ff8821e580453f62d48a177e601c49d; 02368aa567c739027d51ef8f2daac40c7f4642ef;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 4dec5006855cd82e641468dd98c9bc8314cb6321; ec5c36c5250ccd90b2f8dcef5ac38e655020591d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; efaba77f079a35bcee8e0e8de145acec0e7a4d2b; 738b18c973fd181bdb39ab3c3d3fd14caf6e5d0e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; a9539540ee5fa0ff2904488498121f189566ad8c; 8a5d5e1b2b08a1bf7b60fb8d12a0c54a2f665064;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; f3e94c83e25f30674330a7de83c673ac112ca141; 8ed90037c4cf9f277f506084cd01e0a0c9236498;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; be9e84258f84964a6b423bec5807ea5230a1acba; 262f534453d2a85d271bbc557607c0a8c1eb08ac;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 12d9bfd4a60003862c82e933939835f52227b783; bd4597481fb10caced08675e3757fa6cc588703d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; bd939ce4f85ff6af5404f48336c5d1b552e309a8; a11e1cc7210fee99b084c103e0e58c225c460257;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; c217397923fa13977f6aca6eee9c414288ab300c; a2b007bc0e2a332f0d0c97c4ec02707ea9531e6c;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; c5c4cde6162188f2c4f8c3f11aee40b45e368917; dd9019118efde15e040cd5939cba65f0e37d854d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; e23d38392bbd164c8c1054872cf7f30e8ef8b694; e5e4ee883ecddb78ffa8c0c158d5aafa5ae36f51;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; ae8e02c98d39c64f857fbba09570f4685cfa509d; 2bab21503cd3e61881f031d302eacc206d46829a;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 987d23649dc23aeb1b9365453e8fbbbd594f2919; 146287fe51ec6c2cafd45cd5c2903ffc444ecf67;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; e6c84dfc2b2ec36b66422ce5a3526465a8b5b055; 1f5a225d20c13229cf591d3ce639e51b432ab5a0;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; e643beb9fad796b23139dc8b4370638819191dda; 6872889b5aea125c77e6232c426de6f1a8e542c0;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; ceb15d8a5de84476e9513284eacf00affa453aea; d33558d33c4719a059cfb5727b28f73aaef16be9;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 3a2f1ed1f0a6e060087044dfc0219e78db2ee0d3; 8f24b7b33ca02c21f7695a0c378d521f7e5addd7;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 09a17583df972525035e18d95ee63ed1a57bd968; 72c211d70276025954cb164d9827b0b03f559cba;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; c62ef036f44fbffc41b619c9a24964e1b2123338; 19c586afaf23a4ae59f9b8a6c319eaf842dbd8db;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 3d296aa580880039b6752e0fc6b322275ad58758; 38e7824a74637f485ac0c0287d9d6b19751e20ce;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; c68eaaf22a0299327e5552e96d724cf7437e6fe1; 2b9c1464bf8ee6752e9d118add83ca04f260897b;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 6cc8fdc6c211c7ea808ba26d76a2a8983b7e376e; 9606d7d667e01e70b6b4144066add72dd6b5b3fe;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; c8083e0a016b34c51ce7dbbaafe75345ff922c6f; 56a402486a126979bbec3564de161627da9bafeb;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; d207e01e78b72886d979859721e302a9c5c3da61; 3e0f05b6990c3425975b9454f9372d1621a45a81;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; dd8be995e580ce03b882526f21bab43a301743bf; 407f728a8894afccb2ac222ea59f4e9170b83b3a;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 4f463ae2072069c5b5eed37f0d9ce70b184c671b; 6b37b2a9a6bcd16bfa19b057e5cf72e56bd9629d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 9844370814a566573af9c3103433838a5cdce9bb; 6a4c77eb3b32f655ef50b4f917fc5ab4582e529b;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; f3d46aebc001471c1a9fb23b053d53c844625b13; 7b89cdfea429cdcb3e6deafabf790907a3458997;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 594349a0288fe953dba17a945737f0f5a541b1c2; 04d0b7fd83d33abf371231d8dd84ba2d7894ff4e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 03241663eee1490d51062e6ce08dd961bd3dfed8; 2ea4612a621e40efe52c3e0235befb1af4d856b3;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 7bb8bf41474545cd8653fa8ff4e5790cf822564d; 80954f45a29fb8fea936ea50b32a41cf54ab89f9;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; bdb193509ace1c4617a7cff75305f59bf682ddac; 9154fa6b5da014cd0da84b219f4832dbc172381b;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; fb996247b50d41aa33ddbe4f4326aa370b5b292f; 7a5e559dcfea432e9465e2ac3bb47325b32faf87;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 71b5362ab9f34e59d3f2f1a4d7bc2c5b79c167c2; 5d00a9a2d011f793e9adbbbcd69b325b234c5a7e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 87002211f240e31d129ec72dfe2bb1b5036d6227; f1aa3219eb24fa27a3ba69aef3d870170f81c36e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 8145c1a73e26de7469937ed8af5722027492cf37; 4abb8abfed07e9fd7ce5104a3f0e1444b82f2c86;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 6cd3b4b39af5a6dc79f76015176475adf761d507; 05acbacf11e2e19ff6fa6629d712894a441cddc3;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 22f9d083acb39c401cb68a6e79ca5fe9469680e2; 7caf79f5e3332f2164424d419a8a1ae068623c70;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 8b8db022703515f31b2d9221dc1a255bb3abc1e2; a63d1914b2923cda14c59ccfe61c0c9b681ea26f;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 6bcda14059eef6dfd7c74577a9a28b9abac2e537; d25c5a368de2ef199f0a44862494c5cba480885b;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; d18740a9a2ed26f765cf9b919a415be5def5fdd1; ce97ab9af55a3d7aac64f7015d9ce8f1913fa886;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; cf7efd5b7bc2ea4664f8cee183074c00863790e0; 80a6265cf713a7869b6177b8a8a9602caac08146;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; a36cbb8f641603f4acdfef1261498decfc448901; a8b421ec16be98175dddce85c857b2242a19ee05;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 2d4988c8b2d16e48b794b8cafb3ddc675d72ca01; b73d8ba48cf0bd93a19c408fa5440cfb113a6ece;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 84bdaf5e2c8ecc048aa95acb64297c618f762b70; b147fc0738a75114daa91edcf7a1db89ec0bf4cf;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 6101edd118454a62f804531fc1cbc0deb4f9e7c8; 95e515634c7fabebe8c29dc097596d6b165cb1d3;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; a6098d6e9f39b1a85a43e3d405f9528903861790; 1da8f82cba3669a34da30679153a06151f2e2b39;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 8794f5cf3d2f3fb890d99502e0d499d02a7e36c6; 47c284677d1f3626c9ff1c979b69d936edecdad5;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; bd5226f548c2f9fb24b921ea7762652536e18246; 37553ccec6b9bbaea7ce62814be34016e80e9327;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 38650f8060ac3f8c25e39ce681127cd5e510cf53; 76db57ef3b5c96f285a4d8f185e4d8c7183ac702;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; c667969b57e2916df9d1da0f4f2d3310855d1c83; baa684668ff0a8567e7b5f5baf2d7a9e0b33c02d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 7177392775f8cf675d9b45882eda078b9e813fe1; 5b41439dc5a73df1014f5a1e0fe68d439ac9906c;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 890ca432b1637e1b35072b236f4dca7ebb6358c1; fa7266d55b8db6cf47c7ab523ab2c6467b7a240a;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 8e9c4eab2919e5b9c47b4881d1f704b7973a21dd; c28fb17037eab336d7ad1ac19129b56cdd2998d5;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 996f08631b4e28d4224606f267937b41b8c97d32; a3594ce927e0b1e42a16668cdbb665e84c76cccf;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 013b68d2f5581c52f925d22fd8a9394d9daaedb2; 295a51927e7df938d891bdf89c278c980c27e501;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 837fbc277fa0dfd775eb994f0d8b2057e6dc3481; 2e04b4ec161fcc04c682815292bff575b6ae5e93;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 55b2893d0c42d5cde097068c8bb6a32c14e1a8f6; a3490557165c450ef2ee757278a173e18ca42546;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 29b551353b242004fc10b696134b0c602d0a5960; bcc6f886c971e0ca7d140304d76b111cb96fa37f;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 4557d035ec953a1d3bb67422051c337a9d716e1f; c1683f058ad51aa20109309f0d7b896b75f86bf7;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 8059b0ae332b23468f22ce101eecc3a8ae09e56d; b766a0dce990e0c5c5357e68504808649ac969f0;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 9c3e8b9e9387a7ae45dcee0c8e5b2210a8e1a8c7; 4384be4355e2f42e16b86d9d254808df294b0be9;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; dfdf78f249ff74caf0c9f3483ce06e43c0beb23e; d59dd80d6abe9b42a3996a3aa7f965f14a125b19;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; e9afcbe0d8be6f07cc00c5b7e65fe491d4e0b01d; 50f2eba43a09fc3a2d0964cc9e401ebe3515c0f4;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;; 21fbc37dbf84bf6ba3730b0b12fc5c63b0c4adb2; 001f53c319a900c2680f7aeed54dc5445e2e02f8;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
